source_dataset_id,source_file_name,source_layer,osm_id,code,fclass,population,name,name_search,bbox_min_lon,bbox_min_lat,bbox_max_lon,bbox_max_lat,pbf_enriched_workspace_id,route_aware_workspace_id,source_gis_modified
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,614217669,1003,village,0,نين,نين  614217669,35.3443822,32.6269242,35.3530742,32.6362383,safe_access_pilot_614217669_pbf_enriched_v001,safe_access_pilot_614217669_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,614296872,1010,suburb,0,كعبية,كعبية  614296872,35.1787803,32.7455955,35.1891100,32.7530159,safe_access_pilot_614296872_pbf_enriched_v001,safe_access_pilot_614296872_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,614296876,1010,suburb,0,طباش,طباش  614296876,35.1660350,32.7452812,35.1771906,32.7518932,safe_access_pilot_614296876_pbf_enriched_v001,safe_access_pilot_614296876_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,614296877,1003,village,0,سواعد حميرة,سواعد حميرة  614296877,35.1656643,32.7653475,35.1698271,32.7689995,safe_access_pilot_614296877_pbf_enriched_v001,safe_access_pilot_614296877_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,614296878,1010,suburb,0,كعبية الشمالية,كعبية الشمالية  614296878,35.1795946,32.7530414,35.1917997,32.7608176,safe_access_pilot_614296878_pbf_enriched_v001,safe_access_pilot_614296878_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,614296880,1010,suburb,0,حجاجرة,حجاجرة  614296880,35.1942540,32.7437440,35.2011478,32.7489006,safe_access_pilot_614296880_pbf_enriched_v001,safe_access_pilot_614296880_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,614298097,1010,suburb,0,جواميص,جواميص  614298097,35.2241763,32.7321374,35.2298153,32.7366138,safe_access_pilot_614298097_pbf_enriched_v001,safe_access_pilot_614298097_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,614298099,1010,suburb,0,الهيب,الهيب  614298099,35.2285493,32.7262164,35.2378590,32.7332488,safe_access_pilot_614298099_pbf_enriched_v001,safe_access_pilot_614298099_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,614298509,1003,village,0,زرزير,زرزير  614298509,35.2095354,32.7219284,35.2223317,32.7325385,safe_access_pilot_614298509_pbf_enriched_v001,safe_access_pilot_614298509_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,614298892,1010,suburb,0,مزاريب,مزاريب  614298892,35.2125481,32.7112538,35.2304170,32.7165328,safe_access_pilot_614298892_pbf_enriched_v001,safe_access_pilot_614298892_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,13525864,1002,town,24364,מעלות תרשיחא,מעלות תרשיחא  13525864,35.2599960,32.9998963,35.2933959,33.0290322,safe_access_pilot_13525864_pbf_enriched_v001,safe_access_pilot_13525864_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,615158550,1003,village,0,كسرى,كسرى  615158550,35.2949253,32.9577323,35.3109797,32.9735643,safe_access_pilot_615158550_pbf_enriched_v001,safe_access_pilot_615158550_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,615162006,1003,village,0,כאבול,כאבול  615162006,35.1955042,32.8612719,35.2217513,32.8759099,safe_access_pilot_615162006_pbf_enriched_v001,safe_access_pilot_615162006_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,615165297,1003,village,0,עיבלין,עיבלין  615165297,35.1768658,32.8152274,35.2024045,32.8317339,safe_access_pilot_615165297_pbf_enriched_v001,safe_access_pilot_615165297_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,615241514,1003,village,0,ראס עלי,ראס עלי  615241514,35.1517074,32.7685343,35.1579534,32.7739507,safe_access_pilot_615241514_pbf_enriched_v001,safe_access_pilot_615241514_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,615241519,1003,village,0,חוואלד,חוואלד  615241519,35.1338245,32.7668845,35.1395967,32.7735964,safe_access_pilot_615241519_pbf_enriched_v001,safe_access_pilot_615241519_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,615242117,1003,village,0,إبطن,إبطن  615242117,35.1094315,32.7589891,35.1228621,32.7636736,safe_access_pilot_615242117_pbf_enriched_v001,safe_access_pilot_615242117_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,615243306,1003,village,0,منشية الزبدة,منشية الزبدة  615243306,35.1903571,32.7020272,35.1970516,32.7087694,safe_access_pilot_615243306_pbf_enriched_v001,safe_access_pilot_615243306_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,615247302,1003,village,0,عيلوط,عيلوط  615247302,35.2528313,32.7101705,35.2714577,32.7263858,safe_access_pilot_615247302_pbf_enriched_v001,safe_access_pilot_615247302_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,615253165,1003,village,0,ביר אל מכסור,ביר אל מכסור  615253165,35.2148081,32.7696958,35.2304364,32.7861109,safe_access_pilot_615253165_pbf_enriched_v001,safe_access_pilot_615253165_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,615257323,1003,village,0,ضميدة,ضميدة  615257323,35.2233989,32.8122963,35.2325404,32.8184281,safe_access_pilot_615257323_pbf_enriched_v001,safe_access_pilot_615257323_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,615379910,1003,village,0,المقيبلة,المقيبلة  615379910,35.2865159,32.5106194,35.3030750,32.5170321,safe_access_pilot_615379910_pbf_enriched_v001,safe_access_pilot_615379910_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,615624660,1003,village,0,חילף,חילף  615624660,35.1420305,32.7382920,35.1556950,32.7530877,safe_access_pilot_615624660_pbf_enriched_v001,safe_access_pilot_615624660_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,615626581,1003,village,0,مشايح السعدية,مشايح السعدية  615626581,35.1532274,32.7391839,35.1612955,32.7455371,safe_access_pilot_615626581_pbf_enriched_v001,safe_access_pilot_615626581_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,615781053,1003,village,0,בית השיטה,בית השיטה  615781053,35.4333191,32.5449179,35.4465191,32.5573473,safe_access_pilot_615781053_pbf_enriched_v001,safe_access_pilot_615781053_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,616185207,1003,village,15918,ג'סר א-זרקא,ג'סר א-זרקא  616185207,34.9050221,32.5299758,34.9160612,32.5454892,safe_access_pilot_616185207_pbf_enriched_v001,safe_access_pilot_616185207_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,616288891,1003,village,0,גבעת כח,גבעת כח  616288891,34.9301665,32.0242480,34.9424396,32.0372467,safe_access_pilot_616288891_pbf_enriched_v001,safe_access_pilot_616288891_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,616290929,1003,village,0,נופך,נופך  616290929,34.9183723,32.0406851,34.9227170,32.0453253,safe_access_pilot_616290929_pbf_enriched_v001,safe_access_pilot_616290929_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,616290941,1003,village,0,רינתיה,רינתיה  616290941,34.9231481,32.0402110,34.9341996,32.0494891,safe_access_pilot_616290941_pbf_enriched_v001,safe_access_pilot_616290941_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,616290951,1003,village,0,בארות יצחק,בארות יצחק  616290951,34.9061484,32.0364882,34.9145174,32.0459842,safe_access_pilot_616290951_pbf_enriched_v001,safe_access_pilot_616290951_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,616290954,1003,village,0,מזור,מזור  616290954,34.9182805,32.0453508,34.9336037,32.0570214,safe_access_pilot_616290954_pbf_enriched_v001,safe_access_pilot_616290954_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,616296800,1003,village,0,גת רימון,גת רימון  616296800,34.8734130,32.0667515,34.8853569,32.0699596,safe_access_pilot_616296800_pbf_enriched_v001,safe_access_pilot_616296800_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,9594240,1003,village,0,כפר מעש,כפר מעש  9594240,34.8810390,32.0598855,34.8948409,32.0679485,safe_access_pilot_9594240_pbf_enriched_v001,safe_access_pilot_9594240_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,616335330,1003,village,861,כפר הנשיא,כפר הנשיא  616335330,35.5964162,32.9709612,35.6082506,32.9794925,safe_access_pilot_616335330_pbf_enriched_v001,safe_access_pilot_616335330_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,13424224,1002,town,0,שוהם,שוהם  13424224,34.9318440,31.9831522,34.9531996,32.0104951,safe_access_pilot_13424224_pbf_enriched_v001,safe_access_pilot_13424224_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,616353055,1003,village,0,שפיר,שפיר  616353055,34.7181991,31.6880377,34.7401908,31.7054600,safe_access_pilot_616353055_pbf_enriched_v001,safe_access_pilot_616353055_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,616353075,1003,village,0,עין צורים,עין צורים  616353075,34.7151529,31.6908494,34.7252911,31.6996235,safe_access_pilot_616353075_pbf_enriched_v001,safe_access_pilot_616353075_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,616539449,1003,village,0,הר חלוץ,הר חלוץ  616539449,35.3091633,32.9473133,35.3161390,32.9525604,safe_access_pilot_616539449_pbf_enriched_v001,safe_access_pilot_616539449_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,616541708,1003,village,0,מורן,מורן  616541708,35.3902522,32.9141163,35.3989975,32.9245688,safe_access_pilot_616541708_pbf_enriched_v001,safe_access_pilot_616541708_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,616542425,1003,village,0,כפר חנניה,כפר חנניה  616542425,35.4192664,32.9119716,35.4269482,32.9191813,safe_access_pilot_616542425_pbf_enriched_v001,safe_access_pilot_616542425_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,616548419,1003,village,0,שפר,שפר  616548419,35.4328574,32.9398023,35.4400575,32.9461982,safe_access_pilot_616548419_pbf_enriched_v001,safe_access_pilot_616548419_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,616548426,1003,village,0,פרוד,פרוד  616548426,35.4287372,32.9292474,35.4374236,32.9353578,safe_access_pilot_616548426_pbf_enriched_v001,safe_access_pilot_616548426_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,616548433,1003,village,0,אמירים,אמירים  616548433,35.4411915,32.9346701,35.4568814,32.9419412,safe_access_pilot_616548433_pbf_enriched_v001,safe_access_pilot_616548433_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,616549082,1003,village,502,כפר שמאי,כפר שמאי  616549082,35.4545500,32.9503183,35.4631096,32.9629718,safe_access_pilot_616549082_pbf_enriched_v001,safe_access_pilot_616549082_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,616551838,1003,village,0,אור הגנוז,אור הגנוז  616551838,35.4412850,33.0022142,35.4505017,33.0081117,safe_access_pilot_616551838_pbf_enriched_v001,safe_access_pilot_616551838_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,616552651,1003,village,755,כפר חושן,כפר חושן  616552651,35.4322480,33.0047916,35.4454474,33.0167822,safe_access_pilot_616552651_pbf_enriched_v001,safe_access_pilot_616552651_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,616552916,1003,village,850,דלתון,דלתון  616552916,35.4767891,33.0135106,35.4951478,33.0204883,safe_access_pilot_616552916_pbf_enriched_v001,safe_access_pilot_616552916_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,616560049,1003,village,0,עכברה,עכברה  616560049,35.4925870,32.9375361,35.4971685,32.9424010,safe_access_pilot_616560049_pbf_enriched_v001,safe_access_pilot_616560049_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,616665507,1003,village,0,מצפה נטופה,מצפה נטופה  616665507,35.3814059,32.7998653,35.3927394,32.8048990,safe_access_pilot_616665507_pbf_enriched_v001,safe_access_pilot_616665507_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,616757882,1003,village,0,פורת,פורת  616757882,34.9456122,32.2692105,34.9562598,32.2837813,safe_access_pilot_616757882_pbf_enriched_v001,safe_access_pilot_616757882_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,616763453,1003,village,0,טירת יהודה,טירת יהודה  616763453,34.9272486,32.0076543,34.9417108,32.0186072,safe_access_pilot_616763453_pbf_enriched_v001,safe_access_pilot_616763453_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,616766395,1003,village,0,ברקת,ברקת  616766395,34.9403077,32.0097320,34.9503713,32.0220823,safe_access_pilot_616766395_pbf_enriched_v001,safe_access_pilot_616766395_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,616769738,1003,village,0,מגשימים,מגשימים  616769738,34.8919035,32.0415064,34.9049843,32.0529427,safe_access_pilot_616769738_pbf_enriched_v001,safe_access_pilot_616769738_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,616781613,1003,village,0,עינת,עינת  616781613,34.9342997,32.0788277,34.9444197,32.0863325,safe_access_pilot_616781613_pbf_enriched_v001,safe_access_pilot_616781613_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,616781620,1003,village,0,נחשונים,נחשונים  616781620,34.9456680,32.0568853,34.9525299,32.0640525,safe_access_pilot_616781620_pbf_enriched_v001,safe_access_pilot_616781620_route_aware_v001,False
